# Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species			
60d098d9abf28282f06bf5eeb99d1fd2	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.927816761
deeb178f0d7f2f1a109b54ce90d3ff44	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.735000052
d803857926d6c1394b9898db8b97ff1c	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.916016072
7f25d8a52a564c298e78f09c449cfdc1	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.786999523
e7764efe489ba77bb6d9f41a6617f2c7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.895192715
df8a933b314ba99bf6a2261ddf13c9f3	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.70775616
f1355c16f8a9c23224527c785d6d957f	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.933785264
198cb4bcd7c8e5ad242d1894d41162a9	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.758857845
026e5af732d45ae15483a78523aa89fd	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.956038477
64498379236e89451607187ed58fbd33	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.992061582
7c761f033f7e21aca19ec8b5772f3366	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.995157608
c78d529e97b301afd2f0ab16bc05d753	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.726621561
cecfded692542642ac9514cb7e9144dd	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.811698168
f50fc864dd66fecbe1f1d7e71607de4e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.956857701
2b81626de14d134311816a01963d85d0	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.99247616
041da2868f34c87977bcb21eb9fe540b	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.995061499
3041a88d91f7520d5477919d35ed2467	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.957427471
3b0e4af5f54caecdb5d08766c8cf1845	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.95109294
94e7de3b7d29413030cfed910b75d469	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.978757957
e9184be1bab8059aad2985667cdd0735	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.941051279
a9d18fd84248492c828af8ee41325d3a	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.971553549
674b9dad71e874a1ccc8729cf2afba96	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.709537355
fb34f53254abef8bde31e1412bb80312	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.88077804
7fbdf142975e99f9475b62005195749d	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.752920748
cc5fa3e57dd9c4dcdf464769bb05c1d1	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.909357775
e1c87e8b867eaf05f3f1c02223e5fcdf	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.949900069
43f15aaa6a4b896502faf2d1946d6475	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.965531298
972b7f3fbb393a5f61781a254b1cfd0d	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.948385446
a5f37871826de94c641305b0d7e6dd00	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.779231059
1061248c4fbabca1aab37e8c1d162248	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.992464969
0318b33b1e5a7fc5142028d505b5e77f	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.9948723
ae7e925cc720309fe3a2a0a4553c7d10	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.842017435
92071c8fe8d82fb46f9b068e3bc86550	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.719277977
30923c8d26e4df202b9ef4169bd25ad7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.946123133
91006a962c68eb632da4cc640993002e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.702351641
9f863ad35b5a90787a978209cd6ef89e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.816101735
216d295636adfd2c386ef6c103e533c7	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.9916184
b38a3e0c109fcdea8e38393ead7ef6bb	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.86341141
015bf4caa9688eadac14112395b4180e	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.993389338
cf3a90951e2182010ff21b21678bfaf4	D_0__Eukaryota	D_1__SAR	D_2__Alveolata	D_3__Apicomplexa	D_6__Eugregarinorida	D_7__Lankesteria	D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.957285415
